CODE;price;old price;ostatok
338569;62360;;31
338818;19200;;10
340468;54562;;50
341132;21180;;0
341133;20603;;0
341565;41450;;0
342487;9683;;0
342488;13032;;4
342508;19372;;16
343844;13198;;37
343845;12099;;37
343847;16880;;93
343848;10575;;44
343850;14490;;35
344221;13390;;0
344225;40190;;0
344226;20190;;0
344228;28690;;0
344229;32890;;0
344603;22480;;0
344604;22480;;0
344605;21150;;0
344796;48090;;0
345995;10554;;777777
345996;10554;;777777
345997;10554;;777777
346001;10554;;777777
346002;10554;;777777
346003;10554;;0
346004;10554;;777777
351154;15377;;16
351174;22990;;14
351358;142959;;777777
351359;160366;;777777
351360;143045;;777777
351361;160107;;777777
351362;128730;;777777
351363;140475;;777777
351493;17790;;1
351496;31590;;2
351655;15990;;0
351656;15990;;80
351657;12490;;0
351658;15990;;22
351784;24990;;19
351826;7900;;11
352238;41330;;777777
352567;17990;;56
353155;15390;;49
354631;27590;;0
354632;25290;;0
354633;20690;;2
355574;18990;32990.00;4
355575;15990;32990.00;0
355576;15490;32990.00;1
355577;13190;32990.00;9
355784;160271;;1
355956;22310;55770.00;32
355957;21220;53030.00;0
356286;23990;;21
356964;9800;;0
356967;13200;;0
357035;25500;;0
357036;25500;;0
357291;6120;;0
357292;5940;;0
357293;6790;;0
357294;6610;;0
357759;40937;;3
357760;37214;;3
357761;37214;;4
357762;40800;;0
357763;40800;;0
357764;40800;;0
357765;37274;;2
357766;39021;;12
357767;37274;;0
357768;18956;;15
358544;111713;;6
358559;8499;12869.00;22
358560;8499;13969.00;82
358561;14749;18950.00;135
358694;46400;;1
358695;17900;;10
358696;17600;;10
358699;15900;;7
358700;11500;;10
358701;26000;;0
358734;15829;;20
358735;15829;;5
359220;20910;;1
359221;20910;;777777
359222;41190;;0
359223;42040;;777777
359384;16740;;5
359385;16740;;7
359462;6010;;0
359463;5450;;0
359755;11320;;19
359756;15320;;2
359757;18480;;1
359758;13580;;0
359759;11880;;0
359760;11790;;3
359761;11320;;8
359762;11880;;2
359764;7220;;25
359765;7220;;62
359766;6640;;4
359767;6320;;0
359768;6980;;137
359769;6980;;31
359770;7130;;46
360912;19990;;128
360913;11990;;120
360914;11990;;370
360915;68990;;49
361015;25289;;10
361122;24900;;11
361204;12990;32990.00;0
361205;8990;14990.00;82
361206;17190;18990.00;17
361433;50440;100880.00;3
361482;41390;;0
361483;40190;;0
361484;33290;;0
361485;33290;;0
361486;44790;;0
361523;40220;;0
362698;14900;;16
362701;53730;;34
362702;20930;;23
362703;38130;;0
362704;38130;;0
362705;98710;;0
363308;17310;;0
363309;17310;;0
363992;12300;;0
363993;14340;;0
363994;13350;;777777
363995;13740;;0
363997;8980;;0
364000;7000;;0
364592;35160;;21
364996;7510;;0
364997;7510;;5
364998;4520;;1
364999;4520;;0
365593;40490;;24
365594;34990;;0
365595;23590;;26
365864;13090;20450.00;0
365889;26900;;5
365890;26900;;0
366332;13999;;193
366334;21599;;23
366336;21599;;23
366337;23999;;23
366338;21599;;22
366340;21599;;201
366343;21599;;23
366347;18999;;22
366349;18999;;23
366351;18999;;43
366353;18999;;43
366357;16999;;304
366358;25999;;16
366359;25999;;35
366360;13599;;13
366362;13599;;10
366363;16999;;12
366364;13599;;43
366366;13599;;42
366367;16999;;43
366369;10599;;166
366900;2460;;0
366901;2590;;0
366904;3110;;47
366905;3110;;102
366907;5510;;293
366908;5510;;292
367106;25983;;6
367107;75532;;5
367108;57287;;6
367109;57287;;1
367110;25221;;10
367111;22922;;7
367112;20762;;9
367113;22922;;10
367114;20762;;10
367115;17416;;10
367116;21356;;10
367117;38757;;10
367118;34100;;10
367423;26990;;50
367424;26990;;34
367425;26990;;50
367453;34990;;0
367560;42264;46960.00;7
367575;86890;;1
367576;62380;;2
367608;68730;107390.00;2
368248;17150;;4
368249;17150;;7
368250;19840;;3
368251;19840;;4
368578;28089;;82
368581;26738;;55
368585;13199;;44
368586;15125;;44
368587;10731;;67
368588;9899;;79
368589;13145;;176
370618;9000;;4
371236;22250;;1
371247;18540;;777777
371248;18540;;777777
371249;18780;;777777
371250;18780;;777777
372951;24990;;42
373045;19300;;6
373046;19300;;3
373047;16900;;6
373048;17300;;4
373049;18900;;0
373050;18000;;0
373051;18400;;0
373187;19990;;50
373466;76890;;11
373603;6970;9960.00;11
373604;6970;9960.00;11
373605;6970;9960.00;11
375990;28900;;23
376089;43999;;53
376115;23595;;20
376472;73240;114440.00;2
376473;68730;107390.00;2
376474;68730;107390.00;2
376475;73240;114440.00;0
376476;68730;107390.00;0
376477;73240;114440.00;0
376639;23600;;10
376684;24500;;10
376732;37900;;10
376737;41100;;10
376774;32900;;10
376775;30600;;10
376796;23100;;10
395727;39870;;11
395832;40100;;4
395833;40100;;4
395846;124800;;8
395847;124800;;13
395856;27500;;8
395897;20800;;12
396844;41990;;20
407938;21990;;136
407971;12990;;0
408702;35990;;96
420456;31167;36720.00;14
420474;25417;29946.00;2
422519;12990;14990.00;6
422520;14490;16990.00;34
422521;16990;17990.00;44
422541;16990;18990.00;38
422542;16990;18990.00;101
422551;9790;19990.00;21
422553;7590;9990.00;11
422574;15990;17990.00;49
423585;8518;;1
423637;8753;;2
423669;9866;;3
423706;8714;;2
425231;16990;;15
425293;54990;;5
425398;49990;;0
425414;35990;;50
425424;33990;;50
426505;46730;;20
426586;71070;;12
435471;15900;;11
435534;24950;;11
435536;24630;;11
435537;26540;;11
451423;63900;;6
451442;16400;;15
455524;42400;;0
455525;42400;;0
455526;38600;;0
455527;38600;;0
455553;39900;;0
455623;39900;;0
455624;39900;;0
455625;44700;;0
455626;44700;;0
455627;44700;;0
455628;44700;;0
455670;46800;;0
455671;49700;;0
455769;39900;;0
455771;39900;;0
455773;39900;;0
455814;29000;;0
456064;18990;;127
456078;11990;;0
456080;10990;;44
456173;39990;;5
456178;29890;;0
456182;29890;;0
456195;34100;;0
456202;17999;;42
456223;11599;;266
456337;4600;;159
456345;7000;;0
456346;8040;;0
456377;6820;;0
456429;7130;;56
456432;7130;;285
456434;3080;;0
456467;8040;;25
456475;3690;;31
456505;4600;;167
456532;13740;;79
456533;8330;;145
456553;13740;;65
456567;3900;;96
456633;5290;;64
456642;7660;;0
456651;3080;;0
456687;8330;;140
456694;7130;;288
456695;3900;;96
456710;3900;;80
456718;3900;;104
456736;3700;;1075
456740;6980;;100
456745;15340;;12
456756;6980;;82
456760;7299;;1807
456766;10999;;238
456767;26999;;0
456773;14999;;161
456781;15599;;108
456786;14999;;140
456824;15599;;33
456835;26999;;20
456852;9999;;349
456853;9999;;482
456856;7299;;1180
458017;10990;;100
458264;31900;;10
458535;41500;;21
461313;27130;;0
461324;19290;;0
461359;70530;;0
461460;31990;;0
461479;31990;;0
461529;38990;;50
461782;13190;;0
461792;44290;;1
461830;31590;;0
461845;36790;;4
461862;21490;;0
461867;20190;;0
461869;17290;;0
461930;32890;;2
461933;48290;;0
463180;3900;;11
463181;3900;;15
463208;28990;;47
463215;33390;;41
463235;68010;;94
463240;68010;;96
463243;7990;;53
463247;6990;;0
463576;58067;;29
469425;16190;18990.00;8
469426;15790;18990.00;8
469760;30900;;10
469859;20000;;0
470050;36490;;50
470182;21890;;35
470183;22430;;46
470272;24560;;35
470292;9790;;0
470302;10690;;32
470303;10690;;28
470391;10690;;9
470433;11770;;98
470434;11770;;100
470435;12650;;100
470436;12320;;96
470437;12650;;92
470653;28900;;3
470654;29800;;12
470655;29800;;0
470750;7390;;26
470751;7390;;33
471638;8174;;4
471639;6562;;1
471640;6557;;1
471641;5813;;3
471642;6192;;1
471643;6226;;2
471644;6223;;0
471773;9900;;11
471839;4140;6900.00;11
471840;6900;;11
474227;19900;;0
474228;22600;;0
474256;19800;;13
474264;14800;;22
474494;10990;;198
474495;10990;;138
474613;23463;;0
474620;36307;;10
474638;62979;;2
477685;27900;;10
479092;19900;;0
479128;29900;;9
479129;31500;;0
479137;15900;;3
479172;12900;;11
479785;38700;;777777
479786;35550;;777777
480000;13567;;23
482934;39490;;23
482959;39990;;27
482964;19990;;50
482967;36990;;12
482990;37990;;13
483029;41990;;50
483050;36990;;21
483098;41990;;50
483160;14990;;16
483276;10109;;100
483281;10109;;100
483352;46810;;6
483353;49480;;3
483354;51900;;6
483475;26990;;50
483986;15400;;1
484005;14800;;1
484023;32945;;11
484051;14000;;4
484127;14000;;4
484153;14800;;2
484159;15000;;5
484350;16400;;25
484676;16400;;28
486409;21150;;100
486413;15999;;100
486414;15999;;100
486712;33800;;0
487336;16890;;0
487391;16290;;0
487544;14490;;0
487659;29690;;84
487706;59620;;7
487780;94710;;76
487792;60690;;39
487824;17190;;0
487901;24290;;67
503488;4370;;0
503489;4370;;0
504810;42890;;0
504830;19490;;0
504870;28490;;1
504875;8370;;0
505572;68730;107390.00;0
507845;17900;;10
507851;15700;;10
508215;13800;;14
508271;13800;;99
508280;19900;;98
508436;23999;;43
508437;21599;;133
508438;21599;;23
508439;21599;;44
508448;23999;;25
508666;19600;;20
510443;17419;;21
510450;17419;;21
16799;30795;;11
16811;13900;;0
24013;51203;;0
24017;44831;;0
29200;13750;;0
29201;13750;;0
29220;19770;;0
29225;22070;;0
29227;50900;56650.00;1
29231;18600;;0
29245;13780;;0
30562;25900;;6
34806;6590;;722
34807;6590;;100
34808;6590;;1166
34810;23690;;1
34812;23690;;0
46162;12000;;8
52090;10590;;0
65910;14670;17120.00;0
84481;19990;;0
100158;56500;;0
100171;29990;;0
101230;44290;;0
101231;20190;;10
106148;46176;;777777
107953;189451;;1
107954;190268;;1
107955;175033;;1
107956;175033;;1
108589;66625;104100.00;0
108874;40886;;8
108875;41690;;0
108876;38600;;6
108880;43979;;9
109936;6633;;178
109937;6633;;77
111623;46890;;0
111635;12200;;0
111639;12200;;0
112101;15023;;0
112106;44495;;0
118579;74380;;777777
120024;124165;;0
121942;31420;;0
122037;29100;33950.00;0
128496;20599;;0
130574;78145;122100.00;0
159162;51780;;6
159163;22595;45190.00;1
159164;27280;;4
161953;28990;;43
163281;53050;;0
163284;14902;;0
164277;19200;;0
166540;72564;;0
175489;45000;;0
175495;23700;;777777
175512;60380;;0
175523;44700;;0
175525;48480;;0
176914;20528;;50
178131;9274;;0
178133;13275;;1
178135;34625;;2
178683;19490;;0
178696;8790;;0
178697;8790;;3
179278;18990;;50
179279;18990;;50
182167;16500;;0
182173;10109;;100
182622;10530;;0
182623;8424;;0
186188;27990;;777777
186202;33410;;777777
186203;29510;;777777
189253;64810;;0
191671;14484;;0
191677;7217;;178
191678;7217;;77
191697;21404;;50
193393;71847;;0
193394;157484;;7
200534;28020;;777777
202652;42564;;0
202653;44890;;1
202654;44890;;1
202655;39564;;0
208518;61310;;0
216989;29040;;0
216990;31350;;0
216992;29190;;0
216997;60300;;0
217715;11650;17690.00;0
217722;12590;;30
220298;25900;;0
225067;98780;;7
228354;15999;;0
228966;36770;;1
231460;30900;;1
231461;16100;;0
234942;54675;;0
236538;32240;;4
236539;27760;;0
239434;8690;;4
239435;8690;;33
243971;12000;;27
244035;19050;;0
244484;14150;23590.00;0
244485;14150;23590.00;0
247102;23990;;8
247105;23990;;4
247377;15460;;0
252299;19999;;34
252300;19999;;0
255557;24550;;0
255558;24550;;0
255600;27800;;0
255601;24700;;0
255602;24700;;0
257692;58575;;2
257693;58575;;3
257694;68706;;2
257695;68706;;0
258421;38100;;0
258422;28650;;0
258424;26400;;777777
258425;30150;;777777
258429;64650;;0
258545;9570;14900.00;10
259226;67790;;0
259234;39190;;0
261427;15999;;133
261428;15999;;34
261429;15999;;14
265104;16700;;0
265105;17800;;0
265270;83126;;1
268093;40550;;4
268094;38430;;2
271955;35937;;0
271956;35937;;0
272687;8789;;0
272688;8789;;0
272689;5479;;21
272690;5479;;0
272691;5479;;0
273707;23900;;0
273708;23900;;0
274315;13100;;11
274316;7000;;0
274885;15690;;11
275188;29670;;1
275189;41090;;10
276522;9550;;0
280801;142711;;0
280802;341207;;0
280803;167720;;0
280805;396915;;0
281237;10790;33690.00;50
281238;9170;33690.00;81
281995;8382;;0
282208;54615;;1
283401;33900;;2
284083;9251;;2
287624;24990;;35
288035;9900;;0
288036;14900;;0
288120;40550;;7
288814;15990;34990.00;57
288815;22990;44990.00;48
288818;7590;19990.00;1
288826;7590;16990.00;101
289116;39982;;1
289117;32753;;6
289131;21300;;10
289132;21300;;10
289303;13680;;14
290114;23990;;50
290115;23990;;45
290117;17990;;50
293891;29910;;777777
297153;43690;;0
300915;32880;;0
300916;32880;;0
302080;11090;27990.00;0
302083;10990;27990.00;1
302385;16999;;28
302406;17599;;189
302407;17599;;189
303890;53900;;0
303910;45000;;0
303913;42000;;0
304007;29900;;0
304662;39460;;777777
304664;39460;;777777
304666;42840;;777777
304668;40590;;777777
304670;40590;;777777
304810;29960;;11
304811;29960;;10
305184;53250;;0
305186;36150;;0
305366;15400;;0
305367;15200;;0
305427;20940;;100
305428;19342;;91
306168;34490;;39
306707;17240;;5
306708;22900;;12
307992;15200;;0
310288;10400;29500.00;0
311126;29580;;24
314857;55750;;777777
315498;15750;30290.00;0
315503;44290;;0
315506;16090;;0
315509;79290;;1
316199;8355;;0
316998;52940;;0
317002;227830;;0
317003;166300;;0
317005;55870;;0
317006;59250;;10
317007;71790;;8
317008;71790;;0
317389;23711;;25
317391;10594;;86
319235;103920;;21
319236;99180;;18
319550;12250;;0
319551;12250;;0
320459;18870;;11
324148;37750;;0
324150;37200;;0
327761;7370;;0
327762;7740;;0
327763;7370;;0
327767;6500;;0
327776;6130;;0
327777;5520;;0
328418;51393;;0
328419;52569;;12
329037;5619;;985
329038;5619;;857
329039;5619;;739
329159;54854;78363.00;9
333217;65664;82080.00;7
333218;55904;69880.00;6
333219;62248;77810.00;6
333220;52824;66030.00;12
333221;54832;68540.00;5
333222;43696;54620.00;14
333364;32990;;0
333606;24180;;2
333607;24180;;1
333612;32070;;777777
336215;12710;;35
336219;3960;;0
336220;3960;;0
336221;3960;;0
337513;13170;;0
337515;28580;;0
337517;28580;;0
338086;28000;;0
338088;84630;;0
338092;66740;;9
338093;66740;;9
340467;46383;;0
343851;20569;;63
344223;30990;;0
344230;37890;;0
344512;25990;;0
344674;52030;;0
345998;15306;;777777
345999;15306;;777777
346000;15306;;777777
346005;17946;;777777
346006;17946;;777777
346007;17946;;777777
351356;15306;;777777
351357;17946;;777777
351494;21790;;3
351538;21434;;0
351880;67240;;4
351881;67240;;3
352058;79000;;9
352059;116000;;17
352060;137000;;22
352180;25700;;0
352181;24600;;3
352243;24357;;0
352377;33870;;0
355401;2250;;0
355780;24870;;15
355781;26410;;20
355958;47220;;18
356965;16940;;0
358562;70725;;8
358563;70725;;10
358697;30500;;10
358698;30500;;7
358779;22990;;9
359383;22770;;13
359978;12390;;19
359979;21290;;81
360543;34579;;4
363996;12600;;0
364721;56380;;6
366099;21500;;0
366103;24250;;7
366330;11999;;39
366331;11999;;646
366333;19999;;167
366355;13599;;31
366356;13999;;28
366368;19599;;56
366370;23599;;0
366906;6490;;0
367336;12990;;50
367547;234260;;0
367548;234260;;1
367549;234260;;0
368289;17340;;11
368290;15690;;11
368508;18990;;50
368579;26164;;91
368580;27995;;93
368968;33900;;11
370414;27770;55540.00;3
370415;27770;55540.00;4
371176;41019;;0
372941;16990;;40
372991;36990;;26
375886;31790;;6
375887;39950;;5
376633;25600;;10
376634;13100;;10
376649;24000;;10
376666;31900;;10
376781;30900;;10
377022;22818;;0
395979;43900;;9
397088;31600;;0
397089;31600;;0
397160;23200;;0
397271;18800;;0
422468;15990;16990.00;49
422469;18990;19990.00;62
422529;10990;15990.00;24
422530;14290;17990.00;21
425201;13990;;26
431041;13700;;10
431042;12600;;10
447268;29500;;9
451255;14990;;17
451298;29790;;1
455726;28600;;0
456262;29900;;2
457606;11990;;11
458015;13990;;99
458265;21900;;10
461391;33870;;0
461954;9190;;5
461961;12590;;4
463271;18990;;148
463285;22590;;55
463542;80540;;8
468776;19900;;12
469427;16490;20990.00;28
471645;19238;;2
471844;20930;29900.00;11
474243;19400;;22
478931;37900;;3
479097;39900;;11
479136;27900;;6
483378;18790;;38
503741;191900;;0
508543;16999;;112
510435;20529;;21
16026;4707;;4
16027;4355;;19
16028;4355;;70
18950;26755;;1
18951;25053;;10
27254;7250;;1
27670;4650;;777777
27675;4550;;777777
27676;4550;;777777
27680;17480;;0
27683;7350;;1
27684;7250;;777777
27685;7250;;0
27687;7290;;0
27689;7750;;0
27691;13800;15400.00;32
27692;13800;15400.00;15
27751;3620;;0
27763;3100;;0
33129;5490;;36
33130;6290;;56
33131;6290;;87
33336;2890;;0
33382;2890;;0
33384;2490;;26
33406;7990;;0
33407;7990;;0
33435;6890;;2
33436;6890;;0
33437;7990;;0
37821;18150;;0
43813;7880;;0
43814;10990;;37
43816;2290;;0
50201;7110;;0
50205;6390;;0
50224;9900;;0
50227;6870;;0
50231;6010;;0
50260;6460;;0
58774;11790;;0
63033;3970;;0
64378;13790;;0
64379;13790;;0
64380;13790;;0
68606;12130;;0
68607;11800;;1
68659;15276;;0
68663;10460;;777777
68664;10460;;1
70811;4490;;423
70812;3290;;1116
70813;4790;;358
70814;3290;;225
70935;9020;;0
70937;9020;;0
85910;2801;;0
85911;2801;;0
85912;2861;;0
85913;2861;;0
85914;2801;;0
85933;8637;;0
89543;13790;;0
89547;12590;;0
89548;12590;;0
89551;13790;;0
89572;6290;;24
89576;18990;;0
89577;11490;;0
91363;8226;;0
91364;15349;;0
98158;8850;;0
98163;16300;;0
98164;16300;;0
99314;4350;;0
99327;9070;;0
99328;9070;;0
99348;8520;;0
99378;6240;;0
99382;8560;;0
99383;5290;;0
99399;22900;;777777
99400;16980;;0
99403;12050;;777777
99408;12210;;0
100672;10090;;0
100673;10090;;9
100674;10090;;2
100748;7690;;0
105474;7992;;777777
105476;7992;;777777
105478;21312;;777777
105479;21312;;777777
105480;21312;;777777
105534;15096;;777777
105548;16872;;777777
108811;9990;;201
108812;9990;;18
108813;3190;;502
111299;6700;;0
111312;460;;0
111325;8350;;0
111326;8650;;0
111787;17230;;0
111788;17230;;1
111810;11920;;2
111814;14820;;0
111815;14820;;0
113868;11200;;10
113873;11400;;0
116678;840;;0
116682;868;;0
116683;1050;;764
116684;1400;;0
118066;4740;;777777
118067;4060;;777777
118068;4060;;777777
118069;4740;;777777
118070;4740;;777777
118071;4740;;777777
121417;32856;;777777
124927;32856;;777777
124941;15033;;777777
124942;15033;;777777
125226;1190;;0
125227;1599;;765
125228;1599;;1152
125435;7990;;2
125444;4390;;25
125445;4390;;28
125447;8790;;0
125449;8790;;0
125924;6590;;243
